,expected_n_aftershocks,gen_0_parent,generation,is_background,latitude,longitude,magnitude,n_aftershocks,parent,time,current_rate,distance_range_squared,source_to_end_time_distance,pos_source_to_start_time_distance,dice,p_detected,detected
19155,0.20018862931737327,2371,8,False,49.87054089576846,119.63220876887013,2.6,0,18482,1991-09-21 12:30:21.546818999,1.1082884408544005,39.26598244139237,10328.478917282187,0.0,0.28031306278037094,0.9953681915710022,True
18533,0.18088098108086473,2371,7,False,49.83651398487501,119.62791421096802,2.6,0,17637,1991-09-22 09:10:38.774537399,0.6874774983732613,34.21197816298738,10327.617606776188,0.0,0.33416344962212086,0.9971243315611539,True
3213,0.16482732240565778,3213,0,True,30.147466990254696,116.41818564961113,2.5,0,0,1991-09-22 13:06:57.350981000,0.0001436092434214067,30.153871558524536,10327.453502882165,0.0,0.2539375659811197,0.9999989073902439,True
17540,0.17324035312378236,2371,6,False,49.80158390494409,119.64835561742707,2.5,0,16241,1991-09-23 14:10:36.369132599,0.5974368503703819,32.26370223051122,10326.409301283189,0.0,0.5578169461272989,0.9954648853548383,True
10775,0.26138612650327553,2371,2,False,49.89291553631073,119.67925941773912,2.7,1,7381,1991-09-23 15:23:14.355670199,0.6553090771315583,56.41469907091071,10326.358861624189,0.0,0.8352540943538193,0.9981704404461613,True
17532,0.2048072565057212,2371,6,False,49.87646331440752,119.63865021178034,2.6,0,16241,1991-09-24 00:59:38.997036599,0.8071163390015811,40.501763101859225,10325.958576423189,0.0,0.9228737186977447,0.9966247364218056,True
3214,0.31993161216203936,3214,0,True,52.375476985230705,126.75047257705225,2.8,0,0,1991-09-25 17:49:23.121023000,0.02988956728775108,74.23971765172769,10324.257371284457,0.0,0.8935415652629685,0.9999405398946504,True
17549,1.614845440221613,2371,6,False,49.721588234922514,119.49610542153992,3.7,0,16241,1991-09-25 23:33:45.012742199,0.2861181743420966,669.5450433654003,10324.018229019188,0.0,0.06757506998793095,0.9999473328404547,True
17586,0.2484743205101655,2371,6,False,49.834790577656996,119.7183742860033,2.7,0,16241,1991-09-26 04:41:42.051823799,1.0357105458403115,52.66272575105867,10323.804374400188,0.0,0.46921701460864607,0.997109932241015,True
10922,0.336105246363244,2371,2,False,50.07678422980153,119.67681071341612,2.9,1,7381,1991-09-26 16:00:04.306966199,0.22369930470532812,79.38407535179743,10323.333283484188,0.0,0.7661842071290104,0.9996724941827921,True
17538,0.2652482867150978,2371,6,False,49.71218852339116,119.52423077386612,2.7,0,16241,1991-09-27 16:29:12.507977399,0.34797513723137835,57.55010964133595,10322.313049676188,0.0,0.4533038159028179,0.9990280699017462,True
3215,0.7084621316133448,3215,0,True,55.233974956768876,121.90255459423346,3.2,0,0,1991-09-28 22:06:35.976624000,0.016336669162768547,218.61503505862913,10321.078750270555,0.0,0.35972194485362885,0.9999895021998073,True
18523,0.16506834595864026,2371,7,False,49.84498244230231,119.53141354128043,2.5,0,17637,1991-09-29 16:28:20.203404599,0.4335571294970369,30.21378921979732,10320.313655053189,0.0,0.9071276468307988,0.9967068374719834,True
3216,0.22318237231028396,3216,0,True,50.0346167371648,104.3628735541084,2.7,0,0,1991-09-30 06:03:08.651039000,1e-08,45.516272121077954,10319.7478165389,0.0,0.0627874472687241,0.9999999999720554,True
13400,0.15080253534247268,2371,3,False,50.881886029473385,117.40407518511257,2.5,0,10862,1991-09-30 06:18:59.074514998,0.07316989396588944,26.72243785058787,10319.736816267188,0.0,0.19987938031286823,0.9994434624597903,True
13202,0.20215998198607332,2371,3,False,49.89307391538937,119.67448800738825,2.6,1,10775,1991-09-30 12:16:24.263686199,0.5947657395159544,39.79220984420081,10319.488608059188,0.0,0.7838963027676285,0.9975116551839266,True
13439,1.4230285965274054,2371,3,False,50.089983252930196,119.67783523368101,3.6,1,10922,1991-09-30 14:05:04.118710199,0.2154125864799425,563.86250565545,10319.413146774188,0.0,0.921347680320881,0.9999493726304044,True
7923,0.181596663421561,3175,1,False,51.83014683174166,122.3678443209705,2.6,1,3175,1991-09-30 19:03:23.668685200,0.06548056590927115,34.396004910115956,10319.205976056885,0.0,0.8093648338697259,0.9997257425845313,True
10881,0.1974801053369701,2371,2,False,49.91846129957564,119.64222634146397,2.6,0,7381,1991-09-30 19:07:33.114444599,1.0877978956998517,38.546003557490415,10319.203088953189,0.0,0.27824152780413947,0.9954536316076273,True
14932,0.41930912656143254,2371,4,False,49.89256261147611,119.67935238565124,3.0,0,13202,1991-10-02 10:30:27.653081399,0.661451058667009,107.20918521680888,10317.562179941187,0.0,0.11945829925035412,0.9992728952672815,True
11373,0.2225105457770407,3175,2,False,51.82474946922282,122.37302682605123,2.7,0,7923,1991-10-02 23:44:57.216605200,0.07994333883592156,45.330236083785515,10317.010448881885,0.0,0.5838387694462673,0.9997766264598587,True
17609,0.268042308623693,2371,6,False,49.70468948117988,119.56069228512467,2.8,0,16241,1991-10-03 10:03:54.296767799,0.27499746691532584,58.37521334605592,10316.580621565188,0.0,0.10120010818856262,0.999453073632607,True
17613,0.24962345762181432,2371,6,False,49.673986054979714,119.80897447780451,2.7,0,16241,1991-10-03 13:29:15.409634999,0.2362861796690222,52.993872823604704,10316.438016092188,0.0,0.63909320109511,0.9993399255814335,True
13408,0.5298194122247656,2371,3,False,49.89680128044195,119.61674274996321,3.1,0,10862,1991-10-04 04:50:41.754175799,0.6011800509679649,147.31582270162733,10315.798127845188,0.0,0.5718694249380193,0.9994970658255473,True
18488,0.2153680391487995,2371,7,False,49.86498359753333,119.67439661597125,2.6,1,17565,1991-10-04 10:30:33.244111798,0.8413652691057171,43.364921901552755,10315.562115230188,0.0,0.7375652313293876,0.9964817637496284,True
13387,0.1757977958433324,2371,3,False,49.934654468853886,119.46366323599385,2.5,0,10862,1991-10-04 16:48:01.244316599,0.4228849245580543,32.912460542191766,10315.299985598189,0.0,0.15728408716260633,0.9967877698204606,True
12606,0.23943253948859447,1336,3,False,58.48773283217962,102.94317366503577,2.7,0,9848,1991-10-04 17:14:52.439652800,0.0011798271361997102,50.07642693506455,10315.281337504019,0.0,0.06208153655848758,0.9999967030252668,True
17617,3.969855027101795,2371,6,False,49.8765574638118,119.62790804393588,4.1,5,16241,1991-10-04 20:27:11.950111799,0.7699821013296768,2272.37023792991,10315.147778355187,0.0,0.8197870788339411,0.9999459826158302,True
18506,0.6443799786652483,2371,7,False,49.87919582741418,119.62194589874443,3.2,0,17617,1991-10-05 10:57:40.908828599,0.9560473436352782,192.1955333475914,10314.543276518189,0.0,0.21076279821463317,0.9993858378198062,True
18507,0.24575166927132072,2371,7,False,49.87595484724312,119.64195238921698,2.7,0,17617,1991-10-06 10:38:15.852953399,0.8125353215052238,51.88033156301845,10313.556760961188,0.0,0.37294908154527384,0.9977319781069949,True
3217,0.5340641519875811,3217,0,True,22.040758458974157,124.3182889936883,3.1,1,0,1991-10-06 13:22:26.607543000,1e-08,148.9215157190195,10313.442747597881,0.0,0.9079672536349375,0.9999999999916321,True
18508,0.15349412925965217,2371,7,False,49.86696363559377,119.65183365795905,2.5,0,17617,1991-10-07 20:57:57.072137399,0.7102910354374244,27.372457907311908,10312.126422776188,0.0,0.6741908870447756,0.9946105269469122,True
18509,0.14810945255224722,2371,7,False,49.87445033685973,119.62205657737877,2.5,0,17617,1991-10-08 03:06:56.992562999,0.7876931965820584,26.07620814010918,10311.870173697189,0.0,0.31231539505817263,0.9940249807220864,True
13086,0.4995257511736926,2371,3,False,49.68247265028959,119.7419849955165,3.1,1,10639,1991-10-09 05:02:56.299846199,0.27852044259569947,135.99155082539343,10310.789626159189,0.0,0.6011969654260702,0.9997669643910075,True
3218,0.19087781878364976,3218,0,True,37.896403045805656,121.36540076075158,2.6,0,0,1991-10-09 12:40:29.520919000,0.00014309086435489057,36.80584653000952,10310.47188054492,0.0,0.9821596990480487,0.999999400599235,True
14875,0.1942060454149911,2371,4,False,49.67060835943921,119.77177701109767,2.6,0,13086,1991-10-09 18:24:34.141577399,0.3702311842055022,37.680411918914466,10310.232938176188,0.0,0.4556894562332544,0.9984503208636755,True
19631,0.46428860503339087,2371,9,False,49.91412937052903,119.51405641765707,3.0,0,19158,1991-10-09 20:50:57.950748599,0.3857034475315098,123.12656836239529,10310.131273718189,0.0,0.43383006185578155,0.9995759484889766,True
10910,0.4483959268652975,2371,2,False,50.30493036517198,120.17703904012076,3.0,0,7381,1991-10-10 09:48:58.276322999,0.11234457713207087,117.43626382520583,10309.590992172189,0.0,0.6393463655110205,0.9998764671446357,True
10815,0.20735798585193352,2371,2,False,49.44700585859358,119.39104039692667,2.6,0,7381,1991-10-10 14:28:52.566022199,0.12076169317691886,41.18855731181353,10309.396613819188,0.0,0.33740712669923967,0.9994942628382344,True
17647,0.19961183712441002,2371,6,False,49.75300261172207,119.65100446986187,2.6,0,16241,1991-10-11 22:18:52.694249399,0.36255804054721935,39.112365318567974,10308.070223446188,0.0,0.6033009209168356,0.9984824140092246,True
15014,0.16504310670404512,2371,4,False,49.835352758254565,119.71852076412497,2.5,0,13346,1991-10-12 00:07:44.167308599,0.5078916167748533,30.207513353017934,10307.994627693188,0.0,0.5249638192801727,0.9961433063542297,True
10637,7.366157752791429,2371,2,False,49.868631976725055,119.71773207615703,4.4,6,7381,1991-10-13 02:00:07.901494199,0.5526519178522407,5262.56436095376,10306.916575214189,0.0,0.201523835883207,0.9999810600600118,True
13078,0.18415842012243017,2371,3,False,49.843743584025475,119.75178574615977,2.6,0,10637,1991-10-13 02:03:27.206767799,48.88470540009413,35.056849447045366,10306.914268440189,0.0,0.580424635811753,0.8148300242410864,True
13081,0.16122275455522211,2371,3,False,49.88910192350941,119.7362618132997,2.5,1,10637,1991-10-13 03:52:23.245030199,3.631184714845361,29.261551145159327,10306.838619849188,0.0,0.39127878257869064,0.9727512880919296,True
7968,0.4215446353637449,3217,1,False,22.053460547552305,124.32360496186493,3.0,0,3217,1991-10-13 05:02:35.059815000,0.010426864261111815,107.98642703639896,10306.789871992882,0.0,0.008678781705203531,0.9999885340928051,True
14872,0.33077731580841546,2371,4,False,49.88993953653548,119.73985723083739,2.9,0,13081,1991-10-14 14:08:59.132758199,0.6880772418691867,77.67938989579383,10305.410426704188,0.0,0.008280103503764513,0.998992966453044,True
13079,0.18998816480501945,2371,3,False,49.850164731392944,119.7234307296606,2.6,1,10637,1991-10-14 19:08:31.568278199,0.9019001538110698,36.57299087029024,10305.202412404187,0.0,0.9871219252478906,0.9962291101278349,True
14870,0.33644625883268553,2371,4,False,49.84174633404375,119.72105333749789,2.9,1,13079,1991-10-15 23:47:29.597926199,0.6602408915324978,79.49351508462979,10304.008685209188,0.0,0.4777598472641892,0.9990336865765074,True
11351,0.15980394206243606,3168,2,False,59.61482028562209,132.21836606332315,2.5,0,7917,1991-10-16 02:08:43.932184000,0.007750513619297762,28.912268711034194,10303.910602636759,0.0,0.3379137332470098,0.9999410341455234,True
13080,0.4166955526376038,2371,3,False,49.86920028433408,119.7168446063618,3.0,1,10637,1991-10-16 03:08:52.214738999,0.9677415608030818,106.30238004467763,10303.868840107189,0.0,0.9390829565236757,0.9989363823858172,True
17589,0.16919747108077002,2371,6,False,49.76140429927672,119.65862017235507,2.5,0,16241,1991-10-16 18:26:09.255708599,0.4172447147977693,31.245124749214803,10303.231837318188,0.0,0.531167720338525,0.9968305448375652,True
13325,0.23775843065010652,2371,3,False,50.27476027945392,118.72883344582296,2.7,0,10862,1991-10-17 04:05:20.272111799,0.10340280891978675,49.60135864037921,10302.829626480188,0.0,0.32290901308397635,0.9997110866924587,True
19632,0.21628460860322793,2371,9,False,49.925150120159515,119.58324771064204,2.6,1,19158,1991-10-19 06:08:26.134985399,0.41907596743332864,43.61583382272349,10300.744141956187,0.0,0.019344556452875694,0.9982460503250881,True
17584,0.14781502067605679,2371,6,False,49.85924261450298,119.57716886733736,2.5,0,16241,1991-10-19 10:43:43.352930999,0.4941955250152694,26.005810300862226,10300.552970452189,0.0,0.5192363458804069,0.9962471127285862,True
17554,0.325073781465678,2371,6,False,49.85311437660859,119.64066714950214,2.8,1,16241,1991-10-20 15:31:34.949926199,0.5837274910590524,75.86541042356681,10299.353067709188,0.0,0.8413519847652565,0.9988394149661837,True
17653,0.20117305536284685,2371,6,False,49.844175291529105,119.68928490052606,2.6,0,16241,1991-10-21 07:49:05.515634999,0.6132952224267155,39.52853129616635,10298.674241717188,0.0,0.8021626096805916,0.9974342321938043,True
3219,0.5079845466873286,3219,0,True,21.691780909889978,100.80680732412176,3.1,0,0,1991-10-22 06:43:37.654343000,1.4858320044935023e-05,139.12947091686144,10297.719703074734,0.0,0.7025288092814079,0.9999999875667254,True
11275,0.25415629978955334,2999,2,False,49.39478262951245,139.43554553345788,2.7,1,7813,1991-10-23 09:39:21.408553999,0.004772440548020882,54.30542188752184,10296.597668882478,0.0,0.8456757953121736,0.9999866636929793,True
13232,0.15286474119519597,2371,3,False,49.79395052874043,119.79353761203453,2.5,0,10822,1991-10-23 13:44:28.529849398,0.32642024029355576,27.220091718528394,10296.427447571188,0.0,0.06036113472526128,0.9975196051046411,True
3220,0.1543736376582586,3220,0,True,44.86450380942786,132.9477886055435,2.5,0,0,1991-10-24 06:50:04.258127000,1e-08,27.58575013711519,10295.7152284939,0.0,0.0931104561646674,0.9999999999239179,True
13447,0.17134374187760304,2371,3,False,49.93755634892486,119.74013401490845,2.5,1,10928,1991-10-24 08:15:25.867020599,0.37098806425590514,31.784789925847083,10295.655950613189,0.0,0.3601466974226294,0.9971814218039147,True
19621,1.106748087517847,2371,9,False,49.92805982622493,119.57169640974499,3.5,0,19158,1991-10-24 14:02:15.985346999,0.36061832556035867,400.74676041548577,10295.415092762189,0.0,0.6158927767972603,0.9998915651031753,True
17672,0.2999465439849256,2371,6,False,49.816655455402355,119.71529295672374,2.8,0,16242,1991-10-24 19:51:12.860076599,0.8013357269673881,68.0110606849545,10295.172767823187,0.0,0.35698471204543614,0.9984071042935879,True
13725,0.4072393923173933,2999,3,False,49.39207197188023,139.4301479680178,3.0,1,11275,1991-10-24 22:42:47.023561998,0.032019555155725125,103.03854930524648,10295.053622412477,0.0,0.2508513828964072,0.9999647900960461,True
10700,0.18534457106630634,2371,2,False,49.855529941261565,119.63476794532824,2.6,0,7381,1991-10-25 06:01:21.294521399,0.7570545456066293,35.3639562442564,10294.749059091188,0.0,0.23567800424402996,0.9968337570360906,True
3221,0.27320327666193756,3221,0,True,24.716912979955726,121.29451534057299,2.8,0,0,1991-10-25 13:26:25.087796000,0.00026284935787705075,59.90740932522931,10294.439987409769,0.0,0.011603031684576659,0.9999994770914231,True
7326,0.294926264532895,2256,1,False,46.88371547917961,129.61026536881678,2.8,0,2256,1991-10-25 15:54:54.539424400,0.014362884505963259,66.4692836613005,10294.336868756662,0.0,0.1694337472249815,0.9999714270933622,True
3222,0.4438064552266974,3222,0,True,41.422632919568215,120.43264525322797,3.0,0,0,1991-10-25 18:48:44.120666000,0.014485273463706686,115.8063238014588,10294.21615601081,0.0,0.06277754476181607,0.9999840712963688,True
10740,0.15094964011691714,2371,2,False,49.8727911718291,119.6358272293691,2.5,0,7381,1991-10-26 05:58:30.317561399,0.6069088039167155,26.757856975145636,10293.751037991187,0.0,0.4036538899526406,0.9953931500789179,True
15199,0.16022859333019424,2996,4,False,57.265350977275865,105.75328126824232,2.5,0,13706,1991-10-26 09:34:07.356842000,0.005272744796975985,29.016692998878153,10293.601303740255,0.0,0.5745788935165401,0.9999598846156248,True
10817,0.19575610723132358,2371,2,False,49.88712242490363,119.66804642372306,2.6,0,7381,1991-10-28 05:28:17.640550199,0.5441898992712174,38.0895684614799,10291.772018049189,0.0,0.7595720872619963,0.9977230102231934,True
10816,0.16032973610823492,2371,2,False,49.81793905581141,120.0295602039536,2.5,0,7381,1991-10-28 13:51:00.716988599,0.1720993793309222,29.04157925736116,10291.422908368188,0.0,0.07214417790109073,0.9986914873478007,True
3223,0.2202332755960556,3223,0,True,47.36667316822912,106.26347162894997,2.7,0,0,1991-10-28 15:17:36.798005000,0.014222965837455902,44.70113508235357,10291.362768541609,0.0,0.010052440057162104,0.9999602552755541,True
18480,0.22039144211308243,2371,7,False,49.8287035189313,119.60332339497174,2.7,1,17554,1991-10-30 14:23:24.836566199,0.4351712767090985,44.74475388746044,10289.400406984189,0.0,0.7788084076901147,0.9987846702279062,True
19154,0.1499297805718435,2371,8,False,49.82657247896567,119.61673931920177,2.5,0,18480,1991-10-30 16:44:06.067490999,0.7776701401003857,26.512555458253203,10289.302707552188,0.0,0.0818005392912291,0.9941007855651187,True
10718,3.9468304878588514,2371,2,False,49.93785355869765,119.76259534402044,4.1,7,7381,1991-10-31 19:33:54.980076599,0.32392573106936506,2254.484339383587,10288.184780323189,0.0,0.5467387009590177,0.9999772749335226,True
13162,0.4251477879749785,2371,3,False,49.97204188672526,119.69806116053503,3.0,0,10718,1991-10-31 19:38:41.691823799,27.795760010768984,109.24228258708088,10288.181461900189,0.0,0.2770890176972046,0.9698966122411451,True
13076,0.19632230800692452,2371,3,False,50.2535982309371,119.69390876553805,2.6,0,10633,1991-11-01 02:52:26.036153399,0.6947522741366489,38.23931399404896,10287.880254211188,0.0,0.8238423940589173,0.9970939459606346,True
13163,5.042956929042729,2371,3,False,49.943645739437144,119.7777445780678,4.2,4,10718,1991-11-01 06:32:30.395225399,0.7965308233856382,3145.1711078995445,10287.727425981187,0.0,0.0749324493171275,0.9999560091886656,True
18530,0.15548775507142773,2371,7,False,49.84489251714778,119.56473848296697,2.5,0,17637,1991-11-02 04:08:55.486649399,0.7729215272737154,27.85656404299654,10286.827135571188,0.0,0.6354795269223107,0.9941367015632768,True
13165,0.3368466411252566,2371,3,False,49.935370932085036,119.75344354819444,2.9,0,10718,1991-11-02 11:07:01.019292599,0.655163495154408,79.62205889639358,10286.536793758189,0.0,0.5601106826070156,0.9990411141734141,True
7879,0.5729538130660581,3096,1,False,31.645259072907784,101.24852017396451,3.1,2,3096,1991-11-03 17:02:01.207179400,0.00018688620702706047,163.84305653858632,10285.290263805795,0.0,0.3656006846792643,0.9999998436157413,True
18485,0.19436523337051884,2371,7,False,49.84124269800138,119.61014587677604,2.6,0,17565,1991-11-04 00:50:18.512719799,0.6049438099077651,37.72237763144015,10284.965063510188,0.0,0.10533624869445835,0.9974691267209875,True
11310,0.3426069238352448,3096,2,False,31.636075589748515,101.24946081860509,2.9,0,7879,1991-11-05 02:39:42.306152200,0.04674746203625568,81.47745720015784,10283.889093678794,0.0,0.5207569800709143,0.999931550751492,True
18498,0.23715188588277758,2371,7,False,49.83502527285097,119.64984905003168,2.7,0,17577,1991-11-06 02:35:49.299746999,0.5478417429298932,49.429532417313254,10282.891790512189,0.0,0.7171919495847562,0.9984702492271104,True
15034,0.21303919553248205,2371,4,False,49.81646754323068,119.60354094582829,2.6,0,13386,1991-11-06 06:39:11.207935799,0.691097674317665,42.729121616243276,10282.722786945189,0.0,0.5064676895167679,0.9971092105367215,True
13164,0.15573493797216842,2371,3,False,49.938103110929504,119.72970626782556,2.5,0,10718,1991-11-07 03:22:41.201484599,0.4129531891904193,27.916742518822314,10281.859245353187,0.0,0.7396420785777139,0.9968630927435335,True
10833,0.22460071549845145,2371,2,False,49.88886668155249,119.64525756588861,2.7,0,7381,1991-11-07 18:33:38.072172599,0.5475667898074589,45.90968595996411,10281.226642683188,0.0,0.33557528487659793,0.9984710163976304,True
11311,0.3494478933613974,3096,2,False,31.64032686114777,101.2525517929484,2.9,1,7879,1991-11-07 22:40:15.319304200,0.03491770167422457,83.69550994488394,10281.055378248793,0.0,0.5826140256901128,0.99994887185238,True
13114,0.36585501421409933,2371,3,False,49.901678885950474,119.65618160074162,2.9,0,10652,1991-11-08 15:29:06.863522999,0.5343669114451987,89.07850664187995,10280.354781672188,0.0,0.23755616708034455,0.9992178407781804,True
11339,0.16267033807571268,3136,2,False,21.979957025480296,105.5538801005245,2.5,0,7901,1991-11-09 16:08:16.466700600,0.0005623742143827847,29.619053958474982,10279.327587190966,0.0,0.18002302916816382,0.9999957213438374,True
14920,0.18383776903917579,2371,4,False,49.95122223996799,119.78155410784538,2.6,0,13163,1991-11-10 01:35:32.638255799,0.3324543986448745,34.973951058536066,10278.933650020188,0.0,0.4865818308352957,0.9986083333259669,True
3224,0.2462800691004648,3224,0,True,42.320350304493616,113.3803678792872,2.7,0,0,1991-11-11 00:45:33.928820000,0.013522452433480959,52.03193321032003,10277.968357305324,0.0,0.14467076891982977,0.9999622127566092,True
3225,0.6075970111236038,3225,0,True,22.778704311902164,106.425829202523,3.2,0,0,1991-11-13 06:59:22.102383000,1e-08,177.44551217582892,10275.70877196316,0.0,0.003408155916306277,0.999999999993574,True
17684,0.27195021271273656,2371,6,False,49.84661818085184,119.65091079478212,2.8,0,16242,1991-11-13 17:30:45.178313399,0.4841990448168325,59.53443580757897,10275.270310436188,0.0,0.9547128526705208,0.9990372052029349,True
7965,0.18160106166962778,3205,1,False,21.725776638055773,100.06327228369773,2.6,0,3205,1991-11-16 12:54:45.362306800,0.000504895616881699,34.39713665735564,10272.461974973301,0.0,0.7100885468854917,0.9999978850180895,True
13334,0.23612328674770766,2371,3,False,49.860302265481906,119.68824883902045,2.7,0,10862,1991-11-17 07:57:34.214902199,0.4545692971241936,49.13850382503469,10271.668353994188,0.0,0.2826512625237708,0.9987305305754873,True
19622,0.2296839227045485,2371,9,False,49.931383947650595,119.56884312150775,2.7,0,19158,1991-11-21 01:22:08.123964599,0.28573255752213345,47.32694325077243,10267.942961528188,0.0,0.09569716962988162,0.9992018503843499,True
19156,0.15465189456088246,2371,8,False,49.86774753101318,119.66714292637909,2.5,0,18488,1991-11-21 19:31:15.725695798,0.4371640840289919,27.653321948197366,10267.186623545189,0.0,0.04212769830905594,0.9966794857254374,True
14922,1.1964895262118804,2371,4,False,49.97393559668645,119.75801418877987,3.5,3,13163,1991-11-22 18:20:25.905305399,0.24821849303323498,445.52271162629427,10266.235811281189,0.0,0.708499836860247,0.9999253615259198,True
16167,0.5122806677715926,2371,5,False,49.97486109699754,119.75352920905348,3.1,0,14922,1991-11-22 18:53:08.513964599,3.3701063572615917,140.73039072598388,10266.213095903187,0.0,0.4197070132696853,0.9971839056523257,True
16166,0.455206295512057,2371,5,False,49.98780393172089,119.75827348007984,3.0,0,14922,1991-11-22 18:55:23.884447799,17.062740060343838,119.86598213251926,10266.211529115188,0.0,0.7860197466058221,0.9814117729243161,True
13141,0.2346254728066349,2371,3,False,49.90738556315764,119.6615363834254,2.7,0,10703,1991-11-23 20:59:26.091353399,0.5461454112587706,48.7155296258282,10265.125392461188,0.0,0.7640616408553152,0.9984749823184215,True
17604,0.1815255352784211,2371,6,False,49.90584579649942,119.66226338226453,2.6,0,16241,1991-11-24 22:03:27.846012599,0.5099110278067343,34.37770374193816,10264.080927708188,0.0,0.05583601612568101,0.9978662861415966,True
20135,0.7186142945039244,764,12,False,57.0349165458376,125.67267606850228,3.2,0,20015,1991-11-24 22:43:19.088981999,0.013118714280270624,222.88181713453267,10264.05325128493,0.0,0.12611257967918343,0.9999915700206501,True
13342,0.2235395158136908,2371,3,False,49.80761207042961,119.59602527524815,2.7,1,10862,1991-11-25 03:36:25.381625399,0.3127950584638906,45.61525082724463,10263.849706231189,0.0,0.17197478978323266,0.999126288515479,True
15012,0.16719672275758515,2371,4,False,49.804127037453185,119.5848208158751,2.5,0,13342,1991-11-25 04:47:40.292143799,0.9227177449176197,30.744255195928012,10263.800228100188,0.0,0.031470374889391195,0.9930043470465365,True
18486,0.21714441857421216,2371,7,False,49.85747585985342,119.60909140105849,2.6,0,17565,1991-11-26 21:44:34.884540599,0.45036053010437654,43.851554598868184,10262.094040688187,0.0,0.40984882076152274,0.9981152391797918,True
10760,0.8058435827179855,2371,2,False,50.04155540699397,119.81025719586239,3.3,2,7381,1991-11-26 21:52:44.642854199,0.21881075276818915,260.4161569033915,10262.088372189188,0.0,0.27211918083453246,0.9998913217354277,True
17632,0.2950668957733757,2371,6,False,49.82669133476922,119.53295643480378,2.8,0,16241,1991-11-27 17:37:50.086860599,0.33845800539236476,66.5123456590329,10261.265392513189,0.0,0.6937244565633195,0.9993269031671423,True
10737,0.3436547884317125,2371,2,False,49.85502079801321,119.73578352311125,2.9,2,7381,1991-11-30 03:37:12.137849399,0.3595805114852689,81.81618597498776,10258.849165071188,0.0,0.0906913331752981,0.9994736103668798,True
10627,0.1469617349618971,2371,2,False,49.909722105169266,119.58405331151191,2.5,0,7381,1991-11-30 16:54:38.872927798,0.33929553528604617,25.802076170405602,10258.295383415189,0.0,0.6184425329732001,0.9974218948209604,True
10777,0.6337897400826815,2371,2,False,49.890822238216664,119.64656860041616,3.2,1,7381,1991-12-06 23:38:52.832786999,0.3917634500879347,187.9170605451442,10252.014666287188,0.0,0.9710852372325102,0.9997482866098101,True
13167,0.15971044547245658,2371,3,False,49.9427210519797,119.7448936550141,2.5,0,10718,1991-12-07 00:05:37.563228599,2.910425562372575,28.88929069132359,10251.996093018188,0.0,0.2940054319919575,0.9781002094213024,True
14635,0.5997608462275823,1549,4,False,26.634267324689468,106.46495611193053,3.2,0,12711,1991-12-08 11:36:07.013240400,0.00047637727080063956,174.34372040191204,10250.516585494903,0.0,0.9013510542894935,0.9999996938825877,True
17650,0.23473051386406774,2371,6,False,49.67368630680688,119.16495233359795,2.7,0,16241,1991-12-08 20:40:15.667922999,0.10113028441346877,48.74516114397609,10250.138707547188,0.0,0.6767058872501904,0.9997174353575378,True
13751,0.17939565293482632,3096,3,False,31.641171012117614,101.25002125055671,2.6,0,11311,1991-12-10 20:48:09.905115400,0.005877216779938579,33.83088207113413,10248.133218690795,0.0,0.8714359011061402,0.9999753809165857,True
13330,0.1785833089900634,2371,3,False,49.89967540249351,119.73125953246404,2.5,1,10862,1991-12-12 07:48:44.056380599,0.3431815309598086,33.622933455355636,10246.674490088188,0.0,0.3649075425976416,0.9973924059797288,True
15048,0.2428662550385716,2371,4,False,49.78955314342549,119.7091879115515,2.7,0,13391,1991-12-15 18:49:09.500633398,0.26412824105692323,51.0545507664068,10243.215862261188,0.0,0.8858430492340856,0.999262176425182,True
13423,0.15777988437161938,2371,3,False,49.889496768359976,119.75411712859739,2.5,0,10887,1991-12-16 19:24:25.155919799,0.3072279599254546,28.41591030086566,10242.191375510189,0.0,0.0913179133758174,0.9976652725971739,True
13368,0.14723395917294296,2371,3,False,49.72911475764457,119.39399055247029,2.5,0,10862,1991-12-17 01:51:05.658895799,0.1326727452814565,25.86702763674346,10241.922851170188,0.0,0.5433581290409901,0.9989911061790153,True
14917,0.19167550374158257,2371,4,False,49.86683566985695,119.79056535916848,2.6,0,13158,1991-12-17 23:42:10.237087799,0.28878215744795666,37.01496162705761,10241.012381515187,0.0,0.7814322842401534,0.9987910364222564,True
13248,6.848035397416727,2371,3,False,49.879810002370895,119.5828064930918,4.4,7,10862,1991-12-18 06:04:11.266217399,0.30881094838091583,4766.132467763853,10240.747091826188,0.0,0.9521230012790958,0.9999894166923522,True
14968,0.196207646712889,2371,4,False,49.892135821555506,119.59271122242227,2.6,1,13248,1991-12-18 06:48:55.098790199,6.432189518642766,38.20897651405744,10240.716028949188,0.0,0.3879205267079663,0.9734156136981215,True
16197,0.24926123231717928,2371,5,False,49.89603566220078,119.59998386086477,2.7,0,14968,1991-12-18 06:52:47.667804599,12.091095879244236,52.889431172116616,10240.713337178187,0.0,0.7341038320800591,0.966776354259404,True
14971,0.18986773390513503,2371,4,False,49.86024809565884,119.58353167810125,2.6,0,13248,1991-12-18 09:45:51.303698999,2.263131625865537,36.541499598336756,10240.593156207187,0.0,0.608015610516134,0.990564642348427,True
